,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
24973,20181106,120000,7.599999904632568,88,3," north-northeast                     ",21211,1348488
24974,20181106,130000,7.599999904632568,88,2," north-northeast                     ",21507,1348542
24975,20181106,140000,7.800000190734863,88,3," north-northeast                     ",21525,1348596
24976,20181106,150000,8.0,87,2," north-east                          ",21853,1348650
24977,20181106,160000,7.599999904632568,89,2," north-east                          ",21962,1348704
24978,20181106,170000,7.599999904632568,89,3," north-northeast                     ",21775,1348758
24979,20181106,180000,7.699999809265137,88,3," north-northeast                     ",21559,1348812
24980,20181106,190000,7.699999809265137,89,1," north-northeast                     ",21092,1348866
24981,20181106,200000,7.599999904632568,89,1," north-northeast                     ",20402,1348920
24982,20181106,210000,7.599999904632568,90,1," west-southwest                      ",19627,1348974
24983,20181106,220000,7.300000190734863,93,1," north-west                          ",18339,1349028
24984,20181106,230000,7.300000190734863,93,2," north-northeast                     ",17909,1349082
24985,20181107,0,7.199999809265137,92,1," north-northeast                     ",17417,1349136
24986,20181107,10000,7.099999904632568,94,2," west-southwest                      ",17223,1349190
24987,20181107,20000,7.0,95,0,"no-wind                              ",17124,1349244
24988,20181107,30000,6.900000095367432,94,1," north-east                          ",17297,1349298
24989,20181107,40000,6.099999904632568,93,1," north-northwest                     ",17536,1349352
24990,20181107,50000,5.199999809265137,95,0,"no-wind                              ",19446,1349406
24991,20181107,60000,4.300000190734863,93,1," north                               ",21506,1349460
24992,20181107,70000,3.700000047683716,94,2," north                               ",21636,1349514
24993,20181107,80000,4.099999904632568,93,3," north-northeast                     ",21472,1349568
24994,20181107,90000,5.199999809265137,90,3," north-northeast                     ",21288,1349622
24995,20181107,100000,6.699999809265137,86,3," north-east                          ",21247,1349676
24996,20181107,110000,7.199999809265137,82,3," north-northeast                     ",21085,1349730
24997,20181107,120000,7.5,81,4," north-northeast                     ",21119,1349784
24998,20181107,130000,7.599999904632568,82,3," north-northeast                     ",21349,1349838
24999,20181107,140000,7.400000095367432,84,3," north-northeast                     ",21583,1349892
25000,20181107,150000,7.199999809265137,87,4," north-northeast                     ",22018,1349946
25001,20181107,160000,7.0,89,4," north-northeast                     ",21751,1350000
25002,20181107,170000,7.0,89,4," north-northeast                     ",21496,1350054
25003,20181107,180000,7.099999904632568,88,4," north-northeast                     ",21004,1350108
25004,20181107,190000,6.900000095367432,90,4," north-northeast                     ",20670,1350162
25005,20181107,200000,6.800000190734863,91,4," north-northeast                     ",20154,1350216
25006,20181107,210000,7.0,91,4," north-northeast                     ",19388,1350270
25007,20181107,220000,7.0,91,4," north-northeast                     ",18524,1350324
25008,20181107,230000,7.0,91,3," north-east                          ",17888,1350378
25009,20181108,0,6.900000095367432,93,3," north-northeast                     ",17365,1350432
25010,20181108,10000,7.0,93,3," north-northeast                     ",16965,1350486
25011,20181108,20000,7.199999809265137,91,2," north-east                          ",17046,1350540
25012,20181108,30000,7.099999904632568,93,2," north-northeast                     ",17242,1350594
25013,20181108,40000,7.199999809265137,92,2," north-northeast                     ",18030,1350648
25014,20181108,50000,7.0,93,3," north-east                          ",19541,1350702
25015,20181108,60000,7.300000190734863,91,2," north-east                          ",21449,1350756
25016,20181108,70000,7.199999809265137,92,2," north-northeast                     ",21311,1350810
25017,20181108,80000,7.199999809265137,91,3," north-east                          ",21091,1350864
25018,20181108,90000,7.400000095367432,90,3," north-northeast                     ",21071,1350918
25019,20181108,100000,7.599999904632568,87,2," north-east                          ",21008,1350972
25020,20181108,110000,7.900000095367432,87,2," east-northeast                      ",20856,1351026
25021,20181108,120000,7.800000190734863,87,2," east                                ",20848,1351080
25022,20181108,130000,8.0,86,1," east-northeast                      ",20831,1351134
25023,20181108,140000,7.900000095367432,90,1," north-east                          ",21578,1351188
25024,20181108,150000,7.599999904632568,92,2," north-east                          ",23202,1351242
25025,20181108,160000,7.699999809265137,93,1," north-northeast                     ",22790,1351296
25026,20181108,170000,7.5,95,1," north-east                          ",23037,1351350
25027,20181108,180000,7.5,96,1," north-east                          ",21224,1351404
25028,20181108,190000,7.5,96,1," north-northeast                     ",20792,1351458
25029,20181108,200000,7.599999904632568,96,0,"no-wind                              ",20281,1351512
25030,20181108,210000,7.699999809265137,96,1," south-east                          ",19544,1351566
25031,20181108,220000,7.699999809265137,96,1," south-east                          ",18347,1351620
25032,20181108,230000,7.699999809265137,96,0,"no-wind                              ",17808,1351674
25033,20181109,0,7.800000190734863,96,1," south-west                          ",17420,1351728
25034,20181109,10000,7.800000190734863,97,0,"no-wind                              ",17144,1351782
25035,20181109,20000,7.699999809265137,97,1," north-east                          ",17153,1351836
25036,20181109,30000,7.599999904632568,97,1," north-northeast                     ",17264,1351890
25037,20181109,40000,7.599999904632568,97,1," north-northeast                     ",18018,1351944
25038,20181109,50000,7.599999904632568,97,1," north-northeast                     ",19738,1351998
25039,20181109,60000,7.599999904632568,97,0,"no-wind                              ",21516,1352052
25040,20181109,70000,7.699999809265137,98,1," north-east                          ",21803,1352106
25041,20181109,80000,7.800000190734863,98,1," north-northeast                     ",21589,1352160
25042,20181109,90000,7.800000190734863,98,1," north-northeast                     ",21421,1352214
25043,20181109,100000,7.699999809265137,98,2," north-northeast                     ",21163,1352268
25044,20181109,110000,7.900000095367432,98,2," north-east                          ",21017,1352322
25045,20181109,120000,8.0,97,2," north-east                          ",20874,1352376
25046,20181109,130000,7.900000095367432,96,2," north-east                          ",20996,1352430
25047,20181109,140000,8.0,94,2," north-east                          ",21075,1352484
25048,20181109,150000,8.0,93,2," east-northeast                      ",21639,1352538
25049,20181109,160000,7.900000095367432,91,3," north-northeast                     ",21805,1352592
25050,20181109,170000,7.800000190734863,89,2," north-east                          ",21893,1352646
25051,20181109,180000,7.900000095367432,86,2," east-northeast                      ",21127,1352700
25052,20181109,190000,7.599999904632568,88,3," north-east                          ",20671,1352754
25053,20181109,200000,7.599999904632568,86,3," north-east                          ",19823,1352808
25054,20181109,210000,7.5,85,4," east-northeast                      ",19323,1352862
25055,20181109,220000,7.099999904632568,89,4," north-east                          ",18541,1352916
25056,20181109,230000,6.699999809265137,91,5," north-east                          ",17728,1352970
25057,20181110,0,6.599999904632568,92,4," north-east                          ",17434,1353024
25058,20181110,10000,6.5,93,2," north-east                          ",17290,1353078
25059,20181110,20000,6.699999809265137,91,3," north-east                          ",16957,1353132
25060,20181110,30000,6.599999904632568,93,3," north-east                          ",16865,1353186
25061,20181110,40000,6.699999809265137,94,3," north-east                          ",17076,1353240
25062,20181110,50000,6.800000190734863,94,2," north-east                          ",17403,1353294
25063,20181110,60000,7.199999809265137,93,3," east                                ",17826,1353348
25064,20181110,70000,7.199999809265137,94,2," north-east                          ",18622,1353402
25065,20181110,80000,7.599999904632568,92,2," east-northeast                      ",19458,1353456
25066,20181110,90000,7.5,93,2," east-northeast                      ",19931,1353510
25067,20181110,100000,7.699999809265137,91,3," east-northeast                      ",19993,1353564
25068,20181110,110000,7.900000095367432,90,3," east-northeast                      ",20037,1353618
25069,20181110,120000,8.0,90,3," east                                ",20060,1353672
25070,20181110,130000,7.900000095367432,92,3," east                                ",19969,1353726
25071,20181110,140000,7.900000095367432,92,3," east                                ",20120,1353780
25072,20181110,150000,7.800000190734863,94,2," east                                ",20521,1353834
25073,20181110,160000,8.0,91,3," east-northeast                      ",20774,1353888
25074,20181110,170000,8.0,91,4," east                                ",20730,1353942
25075,20181110,180000,8.199999809265137,90,3," east                                ",20307,1353996
25076,20181110,190000,7.900000095367432,93,1," south                               ",19623,1354050
25077,20181110,200000,8.100000381469727,91,0,"no-wind                              ",18919,1354104
25078,20181110,210000,8.100000381469727,92,1," east-northeast                      ",18467,1354158
25079,20181110,220000,8.0,94,2," north-east                          ",17728,1354212
25080,20181110,230000,8.0,93,2," north-east                          ",17238,1354266
25081,20181111,0,7.900000095367432,93,2," north-east                          ",16947,1354320
25082,20181111,10000,7.900000095367432,94,2," north-east                          ",16459,1354374
25083,20181111,20000,7.800000190734863,94,2," north-east                          ",16259,1354428
25084,20181111,30000,7.800000190734863,94,2," north-east                          ",16291,1354482
25085,20181111,40000,7.900000095367432,91,2," east-northeast                      ",16620,1354536
25086,20181111,50000,7.800000190734863,92,1," north-east                          ",16660,1354590
25087,20181111,60000,7.900000095367432,92,3," east-northeast                      ",16886,1354644
25088,20181111,70000,8.0,94,3," north-east                          ",17354,1354698
25089,20181111,80000,8.199999809265137,94,2," north-east                          ",17923,1354752
25090,20181111,90000,8.600000381469727,94,2," east-northeast                      ",18673,1354806
25091,20181111,100000,9.100000381469727,92,3," east                                ",18685,1354860
25092,20181111,110000,9.199999809265137,92,2," east-southeast                      ",18712,1354914
25093,20181111,120000,9.0,93,2," south-east                          ",18924,1354968
25094,20181111,130000,9.100000381469727,92,2," south-east                          ",18870,1355022
25095,20181111,140000,9.199999809265137,91,2," south-east                          ",19104,1355076
25096,20181111,150000,9.199999809265137,93,2," south-southeast                     ",19558,1355130
25097,20181111,160000,9.300000190734863,93,3," south-east                          ",19518,1355184
25098,20181111,170000,9.300000190734863,94,3," south-east                          ",19439,1355238
25099,20181111,180000,9.399999618530273,93,3," east-southeast                      ",19244,1355292
25100,20181111,190000,9.5,92,3," east-southeast                      ",18998,1355346
25101,20181111,200000,9.5,92,3," east-southeast                      ",18799,1355400
25102,20181111,210000,9.300000190734863,94,2," east                                ",18034,1355454
25103,20181111,220000,9.300000190734863,93,2," east-southeast                      ",17196,1355508
25104,20181111,230000,9.100000381469727,94,2," south-east                          ",16707,1355562
25105,20181112,0,8.899999618530273,95,1," east-southeast                      ",16554,1355616
25106,20181112,10000,8.899999618530273,95,2," south-east                          ",16231,1355670
25107,20181112,20000,9.100000381469727,95,3," south                               ",16081,1355724
25108,20181112,30000,9.399999618530273,96,3," south                               ",16106,1355778
25109,20181112,40000,9.300000190734863,95,3," south                               ",16780,1355832
25110,20181112,50000,9.100000381469727,95,2," south                               ",18296,1355886
25111,20181112,60000,9.399999618530273,94,3," south                               ",20116,1355940
25112,20181112,70000,9.399999618530273,92,4," south                               ",20564,1355994
25113,20181112,80000,9.600000381469727,89,5," south                               ",20773,1356048
25114,20181112,90000,9.199999809265137,92,5," south                               ",20556,1356102
25115,20181112,100000,9.399999618530273,89,5," south                               ",20335,1356156
25116,20181112,110000,9.399999618530273,87,5," south                               ",20200,1356210
25117,20181112,120000,10.39999961853027,80,5," south-southwest                     ",20191,1356264
25118,20181112,130000,11.30000019073486,72,4," south-southwest                     ",20306,1356318
25119,20181112,140000,10.30000019073486,73,5," south-southwest                     ",20697,1356372
25120,20181112,150000,9.600000381469727,75,5," south-southwest                     ",21185,1356426
25121,20181112,160000,8.0,82,3," south-southwest                     ",21033,1356480
25122,20181112,170000,7.599999904632568,86,3," south-southwest                     ",20805,1356534
25123,20181112,180000,6.400000095367432,90,1," north-east                          ",20475,1356588
25124,20181112,190000,7.099999904632568,90,1," east-southeast                      ",20230,1356642
25125,20181112,200000,7.699999809265137,93,2," south-southwest                     ",19636,1356696
25126,20181112,210000,7.900000095367432,93,2," south-west                          ",19009,1356750
25127,20181112,220000,7.699999809265137,94,1," west-southwest                      ",17690,1356804
25128,20181112,230000,7.699999809265137,92,1," west-northwest                      ",17167,1356858
25129,20181113,0,7.900000095367432,92,1," west-northwest                      ",16872,1356912
25130,20181113,10000,8.300000190734863,93,1," south                               ",16738,1356966
25131,20181113,20000,8.199999809265137,95,2," south                               ",16644,1357020
25132,20181113,30000,8.100000381469727,96,2," south                               ",16688,1357074
25133,20181113,40000,7.300000190734863,96,1," south-east                          ",17192,1357128
25134,20181113,50000,7.400000095367432,97,1," west                                ",18894,1357182
25135,20181113,60000,7.5,97,1," south-southwest                     ",20649,1357236
25136,20181113,70000,7.400000095367432,97,2," south-southwest                     ",20993,1357290
25137,20181113,80000,7.199999809265137,97,1," west-southwest                      ",20749,1357344
25138,20181113,90000,7.099999904632568,97,2," west-southwest                      ",20545,1357398
25139,20181113,100000,7.099999904632568,96,1," west                                ",20415,1357452
25140,20181113,110000,7.5,93,1," west                                ",20607,1357506
25141,20181113,120000,7.699999809265137,91,2," south-west                          ",20851,1357560
25142,20181113,130000,7.800000190734863,90,1," west                                ",20768,1357614
25143,20181113,140000,7.699999809265137,91,0,"no-wind                              ",21082,1357668
25144,20181113,150000,7.699999809265137,93,1," south-west                          ",21869,1357722
25145,20181113,160000,7.5,95,1," north-northeast                     ",21698,1357776
25146,20181113,170000,6.900000095367432,96,0,"no-wind                              ",21317,1357830
25147,20181113,180000,6.599999904632568,96,1," north-west                          ",20982,1357884
25148,20181113,190000,6.699999809265137,97,2," west-southwest                      ",20549,1357938
25149,20181113,200000,6.199999809265137,96,0,"no-wind                              ",20118,1357992
25150,20181113,210000,6.400000095367432,97,2," west-southwest                      ",19319,1358046
25151,20181113,220000,5.800000190734863,97,1," south-west                          ",18388,1358100
25152,20181113,230000,5.800000190734863,98,2," south-west                          ",17544,1358154
25153,20181114,0,5.699999809265137,97,1," north-northeast                     ",17229,1358208
25154,20181114,10000,5.099999904632568,95,1," north-east                          ",17147,1358262
25155,20181114,20000,4.199999809265137,95,1," west-northwest                      ",17176,1358316
25156,20181114,30000,3.900000095367432,97,2," west-northwest                      ",17276,1358370
25157,20181114,40000,4.400000095367432,95,2," west                                ",18049,1358424
25158,20181114,50000,4.199999809265137,95,1," north-west                          ",19795,1358478
25159,20181114,60000,3.799999952316284,95,1," north-northwest                     ",21625,1358532
25160,20181114,70000,3.700000047683716,95,1," south                               ",21912,1358586
25161,20181114,80000,3.400000095367432,96,2," west                                ",21603,1358640
25162,20181114,90000,3.700000047683716,97,1," west-northwest                      ",21207,1358694
25163,20181114,100000,3.700000047683716,97,1," south-west                          ",21345,1358748
25164,20181114,110000,3.799999952316284,97,1," south-west                          ",21352,1358802
25165,20181114,120000,3.799999952316284,97,2," south-west                          ",21527,1358856
25166,20181114,130000,4.0,97,1," south-southwest                     ",21869,1358910
25167,20181114,140000,4.199999809265137,96,2," south                               ",22191,1358964
25168,20181114,150000,4.300000190734863,96,2," south-southwest                     ",22554,1359018
25169,20181114,160000,4.599999904632568,96,1," west-southwest                      ",22463,1359072
25170,20181114,170000,4.800000190734863,95,2," south-west                          ",22182,1359126
25171,20181114,180000,4.599999904632568,94,1," south                               ",21797,1359180
25172,20181114,190000,4.599999904632568,94,1," west                                ",21248,1359234
25173,20181114,200000,4.800000190734863,95,1," north-east                          ",20841,1359288
25174,20181114,210000,5.099999904632568,96,1," north-northeast                     ",19865,1359342
25175,20181114,220000,5.5,97,1," west-northwest                      ",18675,1359396
25176,20181114,230000,6.199999809265137,98,2," south-west                          ",17924,1359450
25177,20181115,0,6.400000095367432,98,1," south-west                          ",17470,1359504
25178,20181115,10000,7.0,98,1," west-southwest                      ",17229,1359558
25179,20181115,20000,7.5,98,2," south-west                          ",17138,1359612
25180,20181115,30000,8.100000381469727,98,3," south-southwest                     ",17108,1359666
25181,20181115,40000,8.699999809265137,98,3," south                               ",17443,1359720
25182,20181115,50000,8.899999618530273,97,2," south                               ",18879,1359774
25183,20181115,60000,9.0,98,3," south-southwest                     ",20642,1359828
25184,20181115,70000,9.300000190734863,97,3," south                               ",20943,1359882
25185,20181115,80000,9.399999618530273,96,3," south-southwest                     ",20765,1359936
25186,20181115,90000,9.5,96,2," south                               ",20616,1359990
25187,20181115,100000,9.800000190734863,95,2," south-southwest                     ",20407,1360044
25188,20181115,110000,10.10000038146973,93,2," south-southwest                     ",20473,1360098
25189,20181115,120000,10.19999980926514,93,2," south                               ",20425,1360152
25190,20181115,130000,10.60000038146973,93,2," south                               ",20469,1360206
25191,20181115,140000,10.60000038146973,94,3," south                               ",20549,1360260
25192,20181115,150000,10.5,94,4," south                               ",21080,1360314
25193,20181115,160000,10.30000019073486,95,4," south                               ",21057,1360368
25194,20181115,170000,10.39999961853027,94,4," south                               ",20808,1360422
25195,20181115,180000,10.19999980926514,94,4," south                               ",20288,1360476
25196,20181115,190000,10.0,92,3," south                               ",20133,1360530
25197,20181115,200000,9.800000190734863,90,3," south                               ",19526,1360584
25198,20181115,210000,9.399999618530273,90,3," south-southwest                     ",18922,1360638
25199,20181115,220000,9.199999809265137,89,2," south-southwest                     ",17914,1360692
25200,20181115,230000,8.800000190734863,92,3," south-southwest                     ",17374,1360746
25201,20181116,0,8.5,90,3," south-southwest                     ",16826,1360800
25202,20181116,10000,8.100000381469727,89,4," south-southwest                     ",16822,1360854
25203,20181116,20000,6.900000095367432,91,2," west-southwest                      ",16775,1360908
25204,20181116,30000,6.400000095367432,94,4," south-southwest                     ",16712,1360962
25205,20181116,40000,6.0,96,2," south-west                          ",17397,1361016
25206,20181116,50000,6.5,96,2," west-southwest                      ",18786,1361070
25207,20181116,60000,6.400000095367432,94,2," west-southwest                      ",20563,1361124
25208,20181116,70000,6.400000095367432,93,2," west-southwest                      ",21230,1361178
25209,20181116,80000,6.0,95,3," south-west                          ",20842,1361232
25210,20181116,90000,6.300000190734863,96,3," south-southwest                     ",20587,1361286
25211,20181116,100000,6.699999809265137,94,3," south-west                          ",20568,1361340
25212,20181116,110000,7.599999904632568,91,2," west-southwest                      ",20463,1361394
25213,20181116,120000,8.300000190734863,81,4," south-southwest                     ",20542,1361448
25214,20181116,130000,8.399999618530273,79,4," south-west                          ",20311,1361502
25215,20181116,140000,8.399999618530273,76,5," south-southwest                     ",20539,1361556
25216,20181116,150000,8.100000381469727,77,3," south-southwest                     ",21013,1361610
25217,20181116,160000,8.0,78,3," south-southwest                     ",20985,1361664
25218,20181116,170000,7.800000190734863,78,3," south-southwest                     ",20575,1361718
25219,20181116,180000,7.599999904632568,79,3," south-southwest                     ",20129,1361772
25220,20181116,190000,7.300000190734863,81,3," south-southwest                     ",19575,1361826
25221,20181116,200000,6.900000095367432,83,2," south-west                          ",19072,1361880
25222,20181116,210000,6.599999904632568,83,2," south-west                          ",18448,1361934
25223,20181116,220000,6.800000190734863,80,1," west-northwest                      ",17803,1361988
25224,20181116,230000,6.5,83,2," south-west                          ",17262,1362042
25225,20181117,0,6.300000190734863,82,1," south-west                          ",16991,1362096
25226,20181117,10000,6.0,83,1," west-southwest                      ",16832,1362150
25227,20181117,20000,5.599999904632568,87,2," south-west                          ",16652,1362204
25228,20181117,30000,5.400000095367432,85,2," west-southwest                      ",16551,1362258
25229,20181117,40000,5.300000190734863,86,2," west                                ",16698,1362312
25230,20181117,50000,5.400000095367432,84,1," west                                ",17269,1362366
25231,20181117,60000,5.199999809265137,85,1," west-southwest                      ",17971,1362420
25232,20181117,70000,5.0,86,1," west-southwest                      ",18755,1362474
25233,20181117,80000,5.099999904632568,87,1," west                                ",19608,1362528
25234,20181117,90000,5.199999809265137,87,1," north-northwest                     ",20080,1362582
25235,20181117,100000,5.300000190734863,87,1," west-northwest                      ",20243,1362636
25236,20181117,110000,5.199999809265137,87,2," north-northeast                     ",20128,1362690
25237,20181117,120000,5.5,87,2," east-northeast                      ",20027,1362744
25238,20181117,130000,5.699999809265137,85,2," north-east                          ",20089,1362798
25239,20181117,140000,5.599999904632568,87,2," north                               ",20422,1362852
25240,20181117,150000,5.599999904632568,87,2," north-east                          ",20779,1362906
25241,20181117,160000,5.5,88,2," north                               ",20917,1362960
25242,20181117,170000,5.5,87,1," north-east                          ",20785,1363014
25243,20181117,180000,5.400000095367432,87,2," north                               ",20429,1363068
25244,20181117,190000,5.400000095367432,85,2," north                               ",19732,1363122
25245,20181117,200000,4.699999809265137,87,0,"no-wind                              ",19387,1363176
25246,20181117,210000,3.799999952316284,91,1," north-west                          ",19017,1363230
25247,20181117,220000,3.299999952316284,92,2," north-east                          ",18512,1363284
25248,20181117,230000,2.799999952316284,91,1," north-west                          ",18134,1363338
25249,20181118,0,2.400000095367432,93,1," north-east                          ",17650,1363392
25250,20181118,10000,2.099999904632568,95,1," north-northeast                     ",17536,1363446
25251,20181118,20000,2.0,95,1," north-west                          ",17525,1363500
25252,20181118,30000,1.899999976158142,96,1," west-northwest                      ",17618,1363554
25253,20181118,40000,1.299999952316284,96,1," east-northeast                      ",17779,1363608
25254,20181118,50000,1.299999952316284,96,2," west-southwest                      ",18015,1363662
25255,20181118,60000,1.5,96,1," east                                ",18411,1363716
25256,20181118,70000,1.799999952316284,97,1," north-west                          ",19051,1363770
25257,20181118,80000,3.099999904632568,89,4," north-east                          ",20000,1363824
25258,20181118,90000,2.5,90,1," north                               ",20186,1363878
25259,20181118,100000,3.400000095367432,85,1," east-northeast                      ",20228,1363932
25260,20181118,110000,6.099999904632568,71,4," north-east                          ",20309,1363986
25261,20181118,120000,6.099999904632568,69,4," north-northeast                     ",20253,1364040
25262,20181118,130000,6.5,65,4," north-northeast                     ",20398,1364094
25263,20181118,140000,6.300000190734863,64,2," north-northeast                     ",20979,1364148
25264,20181118,150000,5.900000095367432,68,2," north-northeast                     ",21721,1364202
25265,20181118,160000,4.599999904632568,76,3," north                               ",21943,1364256
25266,20181118,170000,3.799999952316284,77,2," north                               ",21761,1364310
25267,20181118,180000,2.799999952316284,79,1," north                               ",21695,1364364
25268,20181118,190000,2.799999952316284,79,2," north-east                          ",21312,1364418
25269,20181118,200000,3.200000047683716,75,2," north-northeast                     ",20838,1364472
25270,20181118,210000,2.900000095367432,79,2," north-northeast                     ",20392,1364526
25271,20181118,220000,2.299999952316284,79,2," north-northeast                     ",19612,1364580
25272,20181118,230000,1.200000047683716,84,1," east                                ",19156,1364634
25273,20181119,0,1.100000023841858,87,3," north                               ",18918,1364688
25274,20181119,10000,1.799999952316284,86,2," north-east                          ",18864,1364742
25275,20181119,20000,1.799999952316284,83,4," east-northeast                      ",18903,1364796
25276,20181119,30000,1.600000023841858,85,3," north-east                          ",19111,1364850
25277,20181119,40000,1.299999952316284,84,4," north-east                          ",19829,1364904
25278,20181119,50000,1.200000047683716,85,5," north-east                          ",21663,1364958
25279,20181119,60000,1.0,84,4," north-northeast                     ",23851,1365012
25280,20181119,70000,0.800000011920929,81,4," north-east                          ",24299,1365066
25281,20181119,80000,0.2000000029802322,85,3," east-northeast                      ",24031,1365120
25282,20181119,90000,0.2000000029802322,82,3," north-east                          ",24000,1365174
25283,20181119,100000,0.1000000014901161,76,4," north-east                          ",23831,1365228
25284,20181119,110000,0.2000000029802322,75,3," north-northeast                     ",23793,1365282
25285,20181119,120000,0.2000000029802322,75,3," north-east                          ",23927,1365336
25286,20181119,130000,0.1000000014901161,78,3," north-northeast                     ",23939,1365390
25287,20181119,140000,0.0,80,3," north-northeast                     ",24226,1365444
25288,20181119,150000,-0.300000011920929,80,4," north                               ",24780,1365498
25289,20181119,160000,-0.4000000059604645,80,4," north-northeast                     ",24903,1365552
25290,20181119,170000,-0.6000000238418579,80,3," north                               ",24206,1365606
25291,20181119,180000,-0.699999988079071,80,2," north-northeast                     ",23848,1365660
25292,20181119,190000,-1.0,79,3," east                                ",23460,1365714
25293,20181119,200000,-1.100000023841858,80,3," north-northeast                     ",22769,1365768
25294,20181119,210000,-1.200000047683716,80,3," north                               ",21950,1365822
25295,20181119,220000,-1.100000023841858,79,2," north-northeast                     ",20941,1365876
25296,20181119,230000,-1.200000047683716,80,2," north                               ",20170,1365930
25297,20181120,0,-1.399999976158142,79,2," north-northeast                     ",19651,1365984
25298,20181120,10000,-1.5,78,2," north-northeast                     ",19591,1366038
25299,20181120,20000,-1.600000023841858,80,3," north-northwest                     ",19699,1366092
25300,20181120,30000,-1.799999952316284,80,2," north-northwest                     ",19915,1366146
25301,20181120,40000,-2.099999904632568,80,1," north-east                          ",20550,1366200
25302,20181120,50000,-2.200000047683716,81,1," east-northeast                      ",22341,1366254
25303,20181120,60000,-2.299999952316284,80,2," north                               ",24401,1366308
25304,20181120,70000,-2.5,81,1," north-northwest                     ",24516,1366362
25305,20181120,80000,-2.400000095367432,81,2," north-northeast                     ",24439,1366416
25306,20181120,90000,-2.799999952316284,81,2," east-northeast                      ",24201,1366470
25307,20181120,100000,-2.700000047683716,81,2," north-east                          ",24307,1366524
25308,20181120,110000,-2.400000095367432,81,2," east-northeast                      ",24094,1366578
25309,20181120,120000,-2.099999904632568,81,2," north-east                          ",24061,1366632
25310,20181120,130000,-1.899999976158142,81,3," north-east                          ",24111,1366686
25311,20181120,140000,-1.700000047683716,81,2," north-east                          ",24359,1366740
25312,20181120,150000,-1.299999952316284,81,4," north-northeast                     ",25065,1366794
25313,20181120,160000,-1.5,83,2," north-northeast                     ",25052,1366848
25314,20181120,170000,-1.799999952316284,85,3," north                               ",24718,1366902
25315,20181120,180000,-2.299999952316284,84,1," north-northeast                     ",24280,1366956
25316,20181120,190000,-2.599999904632568,86,1," north-northeast                     ",24029,1367010
25317,20181120,200000,-2.900000095367432,88,1," east-southeast                      ",23421,1367064
25318,20181120,210000,0.8999999761581421,77,6," north-northeast                     ",22642,1367118
25319,20181120,220000,1.700000047683716,76,5," north-east                          ",21459,1367172
25320,20181120,230000,1.700000047683716,76,4," north-east                          ",20695,1367226
25321,20181121,0,1.5,76,4," north-east                          ",20425,1367280
25322,20181121,10000,1.0,82,4," east-northeast                      ",20120,1367334
25323,20181121,20000,1.100000023841858,77,4," north                               ",20120,1367388
25324,20181121,30000,1.5,78,4," north-northeast                     ",20158,1367442
25325,20181121,40000,1.799999952316284,80,5," north-northeast                     ",20913,1367496
25326,20181121,50000,1.899999976158142,80,5," north-northeast                     ",22670,1367550
25327,20181121,60000,2.0,77,5," north-northeast                     ",24555,1367604
25328,20181121,70000,2.200000047683716,76,5," north-northeast                     ",24956,1367658
25329,20181121,80000,2.400000095367432,75,5," north-northeast                     ",24306,1367712
25330,20181121,90000,2.5,75,5," north-northeast                     ",24323,1367766
25331,20181121,100000,2.5,75,4," north-northeast                     ",23910,1367820
25332,20181121,110000,2.700000047683716,74,4," north-northeast                     ",23854,1367874
25333,20181121,120000,2.700000047683716,74,4," north-northeast                     ",23856,1367928
25334,20181121,130000,2.700000047683716,74,4," north-northeast                     ",24209,1367982
25335,20181121,140000,0.0,0,0,"no-wind                              ",24613,1368036
25336,20181121,150000,0.0,0,0,"no-wind                              ",25089,1368090
25337,20181121,160000,2.299999952316284,72,2," north                               ",25086,1368144
25338,20181121,170000,0.0,0,0,"no-wind                              ",24690,1368198
25339,20181121,180000,1.799999952316284,67,3," north                               ",24305,1368252
25340,20181121,190000,1.600000023841858,70,2," north                               ",23919,1368306
25341,20181121,200000,1.299999952316284,71,1," north-northeast                     ",23344,1368360
25342,20181121,210000,1.0,70,2," west-northwest                      ",22420,1368414
25343,20181121,220000,0.800000011920929,71,1," west-northwest                      ",21377,1368468
25344,20181121,230000,0.5,72,1," east-northeast                      ",20889,1368522
25345,20181122,0,0.300000011920929,74,2," north-northwest                     ",20435,1368576
25346,20181122,10000,0.2000000029802322,74,1," north-west                          ",20235,1368630
25347,20181122,20000,-1.0,83,2," north                               ",20268,1368684
25348,20181122,30000,-1.899999976158142,87,1," north-northeast                     ",20602,1368738
25349,20181122,40000,-2.299999952316284,88,2," north                               ",21225,1368792
25350,20181122,50000,-2.799999952316284,89,2," north-northeast                     ",23196,1368846
25351,20181122,60000,0.0,0,0,"no-wind                              ",25319,1368900
25352,20181122,70000,-3.200000047683716,88,3," north-northeast                     ",25862,1368954
25353,20181122,80000,-3.5,88,3," north-northeast                     ",25526,1369008
25354,20181122,90000,-3.700000047683716,89,1," north-northeast                     ",25225,1369062
25355,20181122,100000,-3.099999904632568,88,2," north-east                          ",25084,1369116
25356,20181122,110000,-1.5,82,1," east                                ",24689,1369170
25357,20181122,120000,-1.700000047683716,83,1," south                               ",24756,1369224
25358,20181122,130000,-0.699999988079071,80,1," south-southeast                     ",24931,1369278
25359,20181122,140000,-1.299999952316284,81,1," south-southwest                     ",25244,1369332
25360,20181122,150000,-1.5,82,1," east                                ",25798,1369386
